full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score,effort_hours_real,effort_hours_sampled,effort_coverage_ratio,effort_commits_sampled,effort_total_commits,effort_contributors_seen,effort_was_capped,effort_scaling_factor
JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Python,29350,2020-03-14T11:46:39Z,140,4,60.1,9.322222222222225,112.9972222222222,114,0.5538,78,0.0,1,3.0,0,0.0,0,9.885,0.0,92.03,0.07,2,0.2286,0.0,585,4728978.3,17550.0,292,1170.0,1062.7,17326.74,2772278.8,555359.6,51.6,191.6,176.6,0.8547,500,585,107,False,1.17
academic/awesome-datascience,https://github.com/academic/awesome-datascience,,28882,2014-07-05T07:07:43Z,2,4,60.05,3.4006944444444445,591.223888888889,282,0.4333,78,0.0,1,0.0,1,0.24,0,14.416,0.8706,67.62,0.23,0,0.0,0.0,1147,49737.1,34410.0,573,2294.0,959.0,145.12,23219.1,6078.5,80.5,433.8,322.6,0.6975,800,1147,140,False,1.43
dmlc/xgboost,https://github.com/dmlc/xgboost,C++,28312,2014-02-06T17:28:03Z,0,4,60.0,2.6552777777777776,124.58875,398,0.2643,57,0.0,1,2.0,1,0.64,1,12.459,-0.3252,31.0,0.11,0,0.553,0.0,7250,1072537.6,217500.0,3625,14500.0,1056.8,3648.75,583800.4,124327.1,87.4,3288.0,391.7,0.1103,800,7250,41,False,9.06
fastai/fastai,https://github.com/fastai/fastai,Jupyter Notebook,27985,2017-09-09T17:43:36Z,18,4,60.0,27.85736111111111,142.9463888888889,240,0.356,74,0.0,1,1.0,1,0.44,0,12.297,-0.1888,48.15,0.2,36,0.0149,0.0,2660,25755443.2,79800.0,1330,5320.0,6685.8,102712.6,16434015.9,3291468.9,79.9,824.6,267.4,0.3008,800,2660,62,False,3.33
srbhr/Resume-Matcher,https://github.com/srbhr/Resume-Matcher,TypeScript,26802,2020-04-08T03:26:49Z,0,4,60.0,31.41027777777778,178.96527777777777,73,0.7356,55,0.0,1,1.0,1,0.82,0,6.735,-0.9825,220.8,0.12,0,0.3998,0.0,1078,4724209.4,32340.0,539,2156.0,2293.0,20770.08,3323212.1,666408.3,77.6,241.2,190.5,0.7421,800,1078,23,False,1.35
modular/modular,https://github.com/modular/modular,Mojo,25903,2023-04-28T22:17:24Z,0,4,60.0,20.578333333333333,60.855555555555554,374,0.1206,64,0.0,1,1.0,1,0.9,0,12.334,7.2028,12.78,0.0,100,0.4477,0.0,31996,8597796.6,959880.0,15998,63992.0,7696.3,32457.7,5193232.3,1072951.3,83.8,13343.5,361.1,0.025,800,31996,79,False,39.99
datawhalechina/pumpkin-book,https://github.com/datawhalechina/pumpkin-book,,25785,2018-12-22T05:05:24Z,2,4,60.0,0.7009722222222222,25.699166666666667,24,0.726,28,0.0,1,1.0,1,0.3889,0,9.859,0.0,164.12,0.34,6,0.0,0.0,500,328821.0,15000.0,250,1000.0,16.8,1265.32,202451.0,40995.2,70.1,166.1,166.1,1.0,500,500,28,False,1.0
ageron/handson-ml,https://github.com/ageron/handson-ml,Jupyter Notebook,25655,2016-02-16T19:48:39Z,36,4,60.12,41.98694444444445,131.9011111111111,35,0.8303,55,0.0,1,0.0,0,0.0,0,16.266,0.007,0.0,0.1,31,0.0033,0.0,495,2542855.3,14850.0,247,990.0,1469.5,10838.78,1734204.1,347776.7,56.1,171.3,171.3,1.0101,500,495,39,False,0.99
mlflow/mlflow,https://github.com/mlflow/mlflow,Python,25536,2018-06-05T16:05:58Z,0,4,60.0,15.138333333333334,14.65972222222222,448,0.2372,89,0.0,1,2.0,1,0.44,1,8.371,-0.6503,6.04,0.0,354,0.3908,0.0,11058,42176599.8,331740.0,5529,22116.0,6782.0,172399.65,27583944.3,5529881.5,87.6,5105.9,399.2,0.0723,800,11058,56,False,13.82
shap/shap,https://github.com/shap/shap,Jupyter Notebook,25346,2016-11-22T19:17:08Z,2,4,60.0,28.26013888888889,49.75305555555556,258,0.4809,94,0.0,1,1.0,1,0.12,1,11.152,1.014,90.71,0.08,4,0.013,0.0,2720,8583519.1,81600.0,1360,5440.0,7291.1,32401.11,5184177.6,1041742.8,85.0,930.3,294.6,0.2941,800,2720,106,False,3.4
deepset-ai/haystack,https://github.com/deepset-ai/haystack,MDX,24977,2019-11-14T09:05:28Z,0,4,60.01,4.347638888888889,70.2786111111111,339,0.1102,90,0.0,1,1.0,1,0.8,1,11.448,-0.1294,8.29,0.0,250,0.2092,0.0,5111,1937876.1,153330.0,2555,10222.0,1473.8,6790.53,1086484.5,222850.0,88.9,1374.8,232.2,0.1565,800,5111,48,False,6.39
mxgmn/WaveFunctionCollapse,https://github.com/mxgmn/WaveFunctionCollapse,C#,24881,2016-09-30T11:53:17Z,33,4,60.0,15.831111111111111,12.926944444444445,19,0.859,23,0.0,1,1.0,0,0.0,0,10.642,0.035,0.0,0.2,0,0.0,0.0,156,910394.5,4680.0,78,312.0,300.8,3686.24,589798.4,118205.9,50.2,67.8,67.8,1.0128,158,156,21,False,0.99
trekhleb/homemade-machine-learning,https://github.com/trekhleb/homemade-machine-learning,Jupyter Notebook,24489,2018-11-01T04:34:19Z,152,4,60.24,31.573888888888888,57.73305555555555,3,0.9922,3,0.0,1,0.0,0,0.0,0,13.336,0.0,0.0,0.13,2,0.0059,0.0,255,423263.1,7650.0,127,510.0,94.7,1649.43,263908.5,53065.1,28.5,56.4,56.4,1.0,255,255,3,False,1.0
PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,C++,23851,2016-08-15T06:59:08Z,0,4,60.0,13.751111111111111,31.70097222222222,359,0.0492,76,0.0,1,2.0,1,0.42,1,12.215,-4.3916,54.46,0.12,83,0.5381,0.0,49906,16089907.2,1497180.0,24953,99812.0,4936.6,62674.73,10027956.5,2056978.3,89.5,20377.3,351.8,0.016,800,49906,90,False,62.38
harvard-edge/cs249r_book,https://github.com/harvard-edge/cs249r_book,Python,23765,2023-09-06T19:31:06Z,0,4,60.0,3.462222222222222,0.0,94,0.8991,75,0.0,1,3.0,1,0.62,0,11.55,40.6154,13.57,0.0,8,0.6213,0.0,11820,65211421.3,354600.0,5910,23640.0,325.4,326913.11,52306097.5,10473137.1,76.0,690.0,53.6,0.0677,800,11820,5,False,14.78
lukasmasuch/best-of-ml-python,https://github.com/lukasmasuch/best-of-ml-python,,23439,2020-11-29T19:41:36Z,1,4,60.0,7.672499999999999,0.0,56,0.8862,52,0.0,1,1.0,1,0.5,0,13.314,0.0105,2.65,0.04,0,0.0,0.0,624,625839.5,18720.0,312,1248.0,429.7,2487.02,397922.6,80337.4,70.4,326.1,345.9,1.2821,800,624,41,False,0.78
spmallick/learnopencv,https://github.com/spmallick/learnopencv,Jupyter Notebook,22888,2015-02-17T08:00:51Z,1,4,60.02,1.4622222222222223,2492.5175,87,0.2413,63,0.0,1,1.0,0,0.0,0,10.582,-0.0524,7.91,0.11,0,0.0194,0.0,2611,114748679.3,78330.0,1305,5222.0,127.2,493112.85,78898056.4,15782260.4,72.5,952.0,313.7,0.3064,800,2611,25,False,3.26
serengil/deepface,https://github.com/serengil/deepface,Python,22623,2020-02-08T20:42:28Z,1,4,60.03,12.50361111111111,23.851388888888888,87,0.7805,58,0.0,1,1.5,1,0.76,1,10.056,0.0035,79.09,0.39,5,0.0075,0.0,1945,1707359.1,58350.0,972,3890.0,1087.8,7134.01,1141441.3,230559.6,82.1,552.9,244.0,0.4113,800,1945,34,False,2.43
amusi/CVPR2026-Papers-with-Code,https://github.com/amusi/CVPR2026-Papers-with-Code,,22467,2020-02-26T06:04:25Z,47,4,60.09,4.862638888888888,278.4088888888889,4,0.9955,4,0.0,1,0.0,0,0.0,0,9.576,-0.0559,0.0,0.2,0,0.0,0.0,667,13838.6,20010.0,333,1334.0,19.5,45.45,7272.1,2127.3,44.1,314.2,334.4,1.1994,800,667,5,False,0.83
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,Python,21661,2018-09-19T10:06:07Z,6,4,60.01,3.26125,402.88958333333335,109,0.4254,52,0.0,1,1.0,1,0.6,1,12.456,-0.986,262.69,0.25,8,0.0206,0.0,8881,6802783.1,266430.0,4440,17762.0,355.5,25382.37,4061179.4,821223.5,85.2,2436.8,236.2,0.0901,800,8881,15,False,11.1
huggingface/datasets,https://github.com/huggingface/datasets,Python,21443,2020-03-26T09:23:22Z,0,4,60.0,3.4120833333333334,131.59416666666667,441,0.2967,66,0.0,1,1.0,1,0.48,1,9.11,0.0105,20.18,0.01,13,0.0001,0.0,3890,2641305.6,116700.0,1945,7780.0,1504.7,9399.85,1503975.7,305136.5,87.0,1510.9,335.4,0.2057,800,3890,114,False,4.86
RasaHQ/rasa,https://github.com/RasaHQ/rasa,Python,21138,2016-10-14T12:27:49Z,85,4,60.0,15.509305555555557,2979.0591666666664,295,0.1306,80,0.0,1,1.0,1,0.5,1,12.561,0.0,48.93,0.0,188,0.0069,0.0,29129,47162719.1,873870.0,14564,58258.0,4575.2,193860.81,31017729.3,6234047.4,81.6,9875.5,291.7,0.0275,800,29129,24,False,36.41
Zeyi-Lin/HivisionIDPhotos,https://github.com/Zeyi-Lin/HivisionIDPhotos,Python,21043,2023-06-18T20:17:56Z,36,4,60.14,1.4883333333333333,99.0125,24,0.8966,24,0.0,1,0.0,1,0.0,1,6.438,0.0035,104.0,0.28,1,0.0054,0.0,445,1432371.2,13350.0,222,890.0,35.7,5932.68,949228.6,190301.4,69.7,138.0,138.0,1.0,445,445,24,False,1.0
onnx/onnx,https://github.com/onnx/onnx,Python,20707,2017-09-07T04:53:45Z,0,4,60.0,8.808333333333334,189.14888888888888,341,0.0959,79,0.0,1,1.0,1,0.8,0,9.791,-0.1119,57.09,0.26,2,0.4728,0.0,3148,2011574.9,94440.0,1574,6296.0,3003.6,7061.94,1129911.0,230031.3,84.0,1059.2,289.8,0.2541,800,3148,49,False,3.93
marimo-team/marimo,https://github.com/marimo-team/marimo,Python,20603,2023-08-14T18:56:20Z,0,4,60.0,4.712777777777778,15.530416666666667,261,0.4464,85,0.0,1,2.0,1,0.46,1,12.577,0.9406,5.91,0.02,18,0.385,0.0,5542,6155556.6,166260.0,2771,11084.0,1230.0,22852.93,3656469.2,737204.8,85.5,2208.9,343.3,0.1444,800,5542,47,False,6.93
EthicalML/awesome-production-machine-learning,https://github.com/EthicalML/awesome-production-machine-learning,,20438,2018-08-15T14:28:41Z,0,4,60.0,8.208333333333334,591.1911111111111,186,0.4838,85,0.0,1,1.0,1,0.92,0,12.48,0.0315,5.26,0.25,0,0.0,0.0,1174,86454.9,35220.0,587,2348.0,1526.8,259.32,41491.6,9930.4,80.2,389.7,283.2,0.6814,800,1174,49,False,1.47
microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,C++,20302,2018-11-10T02:22:53Z,0,4,60.01,2.5708333333333333,52.91944444444445,390,0.0555,91,0.0,1,3.0,1,0.94,0,11.24,1.0839,26.42,0.05,0,0.1067,0.0,11815,45039850.1,354450.0,5907,23630.0,1002.6,184708.99,29553437.8,5922803.3,84.4,5175.1,378.0,0.0677,800,11815,100,False,14.77
AI4Finance-Foundation/FinGPT,https://github.com/AI4Finance-Foundation/FinGPT,Jupyter Notebook,19783,2023-02-11T20:21:34Z,1,4,60.09,4.265,86.8111111111111,33,0.4393,33,0.0,1,1.0,0,0.0,1,8.713,0.2483,0.0,0.2,1,0.1671,0.0,667,366972.3,20010.0,333,1334.0,140.7,1183.25,189319.9,38573.2,70.5,203.4,216.4,1.1994,800,667,41,False,0.83
k4yt3x/video2x,https://github.com/k4yt3x/video2x,C++,19581,2018-02-24T16:34:41Z,48,4,60.06,10.363333333333332,34.117222222222225,24,0.9511,44,0.0,1,1.0,1,0.96,0,9.647,-0.007,180.07,0.38,0,0.1952,0.0,1023,16800095.1,30690.0,511,2046.0,248.7,78699.11,12591857.4,2519469.1,71.5,282.7,235.0,0.782,800,1023,21,False,1.28
Unity-Technologies/ml-agents,https://github.com/Unity-Technologies/ml-agents,C#,19352,2017-09-08T21:09:04Z,7,4,60.0,2.5341666666666667,1057.893611111111,149,0.2953,91,0.0,1,1.0,1,0.86,0,10.373,-0.0105,110.62,0.19,0,0.4525,0.0,2110,88574624.9,63300.0,1055,4220.0,377.6,375738.79,60118206.0,12025864.5,81.5,874.8,355.6,0.3791,800,2110,51,False,2.64
tensorflow/tfjs,https://github.com/tensorflow/tfjs,TypeScript,19112,2018-03-05T05:41:02Z,8,4,60.0,10.30638888888889,402.43666666666667,339,0.1178,83,0.0,1,1.0,1,0.34,0,13.661,0.0245,22.86,0.04,101,0.1984,0.0,4956,5092556.8,148680.0,2478,9912.0,3493.9,18728.11,2996497.4,605303.7,83.2,1990.6,343.5,0.1614,800,4956,47,False,6.2
amark/gun,https://github.com/amark/gun,JavaScript,19022,2014-07-31T15:52:10Z,55,4,60.02,1.1636111111111112,164.2422222222222,142,0.7038,53,0.0,1,1.0,1,0.5714,1,14.913,-0.0594,178.77,0.22,38,0.1274,0.0,2495,963320.7,74850.0,1247,4990.0,165.2,3911.58,625852.4,127715.0,78.4,915.8,315.4,0.3206,800,2495,73,False,3.12
keon/awesome-nlp,https://github.com/keon/awesome-nlp,,18434,2015-12-01T11:11:33Z,18,4,60.11,4.443333333333333,6865.3358333333335,137,0.3453,88,0.0,1,0.0,0,0.0,0,12.248,-0.1084,0.0,0.13,0,0.0,0.0,559,21708.8,16770.0,279,1118.0,608.7,60.77,9723.0,2686.2,63.4,207.5,196.0,0.8945,500,559,135,False,1.12
meta-llama/llama-cookbook,https://github.com/meta-llama/llama-cookbook,Jupyter Notebook,18301,2023-07-17T07:33:48Z,3,4,60.0,48.58,120.91888888888889,124,0.1132,79,0.0,1,1.0,1,0.24,0,11.746,0.0,47.79,0.06,6,0.0639,0.0,2174,8190273.8,65220.0,1087,4348.0,6023.9,30844.28,4935084.2,990998.0,83.6,635.5,250.8,0.368,800,2174,40,False,2.72
lightgbm-org/LightGBM,https://github.com/lightgbm-org/LightGBM,C++,18286,2016-08-05T05:45:50Z,1,4,60.02,6.332222222222223,709.5361111111112,328,0.2448,88,0.0,1,1.0,1,0.62,1,10.679,0.1049,78.14,0.14,0,0.4937,0.0,3771,737777.4,113130.0,1885,7542.0,2077.0,2463.39,394142.1,83222.5,87.5,1694.7,387.8,0.2121,800,3771,69,False,4.71
arc53/DocsGPT,https://github.com/arc53/DocsGPT,Python,17850,2023-02-02T11:03:23Z,1,4,60.0,2.6194444444444445,272.9952777777778,220,0.4337,66,0.0,1,1.0,1,0.9,1,8.147,5.1783,43.28,0.21,0,0.2535,0.0,4330,2728930.7,129900.0,2165,8660.0,576.3,9727.55,1556407.7,315784.4,85.6,1260.3,252.0,0.1848,800,4330,39,False,5.41
stas00/ml-engineering,https://github.com/stas00/ml-engineering,Python,17786,2020-09-02T19:23:01Z,39,4,60.0,6.370555555555556,31.25805555555556,46,0.9082,67,0.0,1,1.0,0,0.0,0,11.177,-0.1748,0.0,0.07,0,0.1277,0.0,1046,332887.8,31380.0,523,2092.0,293.0,1281.76,205080.9,42150.1,62.7,349.3,284.6,0.7648,800,1046,34,False,1.31
mrdbourke/pytorch-deep-learning,https://github.com/mrdbourke/pytorch-deep-learning,Jupyter Notebook,17734,2021-10-19T00:49:19Z,72,4,60.0,90.93694444444444,140.33972222222224,60,0.8489,83,0.0,1,0.0,1,0.0,0,9.988,-0.1259,0.0,0.11,0,0.0003,0.0,1264,22893860.6,37920.0,632,2528.0,5456.2,108917.45,17426792.3,3488259.3,70.5,311.2,210.2,0.6329,800,1264,62,False,1.58
NLP-LOVE/ML-NLP,https://github.com/NLP-LOVE/ML-NLP,Jupyter Notebook,17638,2019-07-05T12:49:53Z,105,4,60.0,97.72361111111113,0.3908333333333333,2,0.9968,1,0.0,1,0.0,0,0.0,0,6.822,0.0,0.0,0.29,0,0.0898,0.0,312,357668.6,9360.0,156,624.0,195.4,1382.12,221140.0,44598.6,32.5,39.2,39.2,1.0,312,312,2,False,1.0
pytorch/vision,https://github.com/pytorch/vision,Python,17638,2016-11-09T23:11:43Z,0,4,60.0,1.8719444444444444,258.2027777777778,446,0.1671,59,0.0,1,1.0,1,0.94,1,12.956,-0.3392,29.85,0.03,4,0.1067,0.0,3920,37541419.9,117600.0,1960,7840.0,834.9,152562.39,24409981.7,4886166.8,88.3,1679.1,369.5,0.2041,800,3920,143,False,4.9
NVlabs/instant-ngp,https://github.com/NVlabs/instant-ngp,Cuda,17366,2022-01-05T17:11:30Z,81,4,60.0,2.305555555555556,39.561388888888885,43,0.8614,73,0.0,1,3.0,1,0.64,0,12.636,-0.0769,0.0,0.22,1,0.2574,0.0,772,5606487.8,23160.0,386,1544.0,99.1,24860.96,3977753.7,796352.5,66.2,253.0,268.4,1.0363,800,772,29,False,0.97
UFund-Me/Qbot,https://github.com/UFund-Me/Qbot,Jupyter Notebook,17079,2022-11-23T01:37:43Z,44,4,60.4,4123.8613888888885,22.35263888888889,3,0.9868,1,0.0,1,1.0,1,0.46,1,8.875,-0.035,118.18,0.43,8,0.3228,0.0,151,11124882.3,4530.0,75,302.0,12371.6,51050.82,8168130.5,1637488.6,51.0,59.7,59.7,1.0,151,151,3,False,1.0
bbfamily/abu,https://github.com/bbfamily/abu,Python,16954,2016-09-19T15:31:53Z,91,4,60.0,0.0,0.0,2,0.9583,0,0.0,1,0.0,0,0.0,0,12.329,0.0,0.0,0.3151,0,0.0,0.0,72,2814654.2,2160.0,36,144.0,0.0,12058.37,1929340.0,385940.0,30.4,34.9,34.9,1.0139,73,72,3,False,0.99
argoproj/argo-workflows,https://github.com/argoproj/argo-workflows,Go,16642,2017-08-21T18:50:44Z,1,4,60.0,11.632777777777775,6.045833333333333,422,0.1776,78,0.0,1,1.0,1,0.62,1,12.044,0.7517,8.95,0.05,0,0.1485,0.0,4678,5167425.8,140340.0,2339,9356.0,4909.0,19017.32,3042770.4,614704.8,88.1,959.8,177.4,0.171,800,4678,58,False,5.85
datawhalechina/leedl-tutorial,https://github.com/datawhalechina/leedl-tutorial,Jupyter Notebook,16502,2019-07-02T01:05:11Z,153,4,60.12,4.774722222222223,293.2402777777778,11,0.2726,3,0.0,1,0.0,1,0.9167,0,8.646,0.0,34.26,0.24,0,0.0,0.0,521,9047098.5,15630.0,260,1042.0,52.5,34240.97,5478554.8,1096247.7,55.6,107.3,105.1,0.9597,500,521,15,False,1.04
bharathgs/Awesome-pytorch-list,https://github.com/bharathgs/Awesome-pytorch-list,,16481,2017-03-01T16:58:16Z,83,4,60.0,11.864166666666666,578.0108333333333,75,0.868,83,0.0,1,1.0,1,0.6667,0,12.847,-0.1154,0.0,0.1,0,0.0,0.0,750,23756.8,22500.0,375,1500.0,889.8,80.16,12826.0,3582.1,65.7,208.9,221.7,1.0667,800,750,65,False,0.94
piskvorky/gensim,https://github.com/piskvorky/gensim,Python,16398,2011-02-10T07:43:04Z,174,4,60.01,57.21861111111111,20.731388888888887,396,0.3635,76,0.0,1,4.5,1,0.24,0,14.715,0.0,147.86,0.14,10,0.0835,0.0,4105,3117875.2,123150.0,2052,8210.0,22658.6,11188.27,1790123.1,368927.2,66.9,1320.1,277.7,0.1949,800,4105,79,False,5.13
ramitsurana/awesome-kubernetes,https://github.com/ramitsurana/awesome-kubernetes,Shell,15901,2015-10-15T12:14:48Z,56,4,60.0,10.112222222222222,2653.5716666666667,362,0.4432,93,0.0,1,1.0,1,0.78,0,12.146,-0.2238,5.19,0.25,0,0.4844,0.0,1038,219311.5,31140.0,519,2076.0,3660.6,689.17,110267.1,24189.6,75.9,408.5,335.3,0.7707,800,1038,266,False,1.3
kubeflow/kubeflow,https://github.com/kubeflow/kubeflow,,15599,2017-11-30T18:44:19Z,109,4,60.0,17.40361111111111,19.25430555555556,284,0.1198,90,0.0,1,1.0,1,0.56,0,11.011,0.0,81.07,0.2,0,0.0,0.0,2228,9490519.8,66840.0,1114,4456.0,4942.6,36005.24,5760838.8,1155878.5,74.7,779.0,299.2,0.3591,800,2228,97,False,2.79
treeverse/dvc,https://github.com/treeverse/dvc,Python,15562,2017-03-04T08:16:33Z,4,4,60.01,1.598472222222222,45.37166666666667,290,0.4352,78,0.0,1,1.0,1,0.9,1,11.834,0.0035,22.12,0.13,170,0.0,0.0,7943,613580.8,238290.0,3971,15886.0,463.6,2029.91,324785.5,73039.2,85.3,2349.9,258.1,0.1007,800,7943,46,False,9.93
ty4z2008/Qix,https://github.com/ty4z2008/Qix,,15101,2014-04-20T11:03:15Z,26,4,60.0,46.034444444444446,77.82055555555556,12,0.9902,15,0.0,1,1.0,0,0.0,0,13.802,0.0524,0.0,0.43,0,0.0,0.0,1230,71065.6,36900.0,615,2460.0,552.4,253.3,40528.0,9501.3,56.9,432.9,300.4,0.6504,800,1230,13,False,1.54
alibaba/MNN,https://github.com/alibaba/MNN,C++,15011,2019-04-15T07:40:18Z,1,4,60.0,15.461944444444445,115.6925,150,0.2194,63,0.0,1,1.0,1,0.44,1,10.532,0.5105,65.47,0.05,0,0.1086,0.0,2384,9561760.9,71520.0,1192,4768.0,2319.3,36289.08,5806253.6,1164330.5,87.7,666.6,237.6,0.3356,800,2384,37,False,2.98
horovod/horovod,https://github.com/horovod/horovod,Python,14692,2017-08-09T19:39:59Z,144,4,60.05,9.329166666666667,119.77666666666669,158,0.2058,95,0.0,1,3.0,1,0.08,1,10.791,0.0,53.13,0.1,0,0.3275,0.0,1283,207345.4,38490.0,641,2566.0,1474.0,649.74,103958.6,22516.9,75.9,580.7,386.5,0.6235,800,1283,78,False,1.6
nltk/nltk,https://github.com/nltk/nltk,Python,14595,2009-09-07T10:53:58Z,2,4,60.01,6.025277777777778,286.04027777777776,366,0.51,65,0.0,1,1.0,1,0.56,0,16.231,1.0734,0.0,0.17,0,0.0186,0.0,10219,10377333.0,306570.0,5109,20438.0,2205.3,39545.88,6327341.4,1276348.9,79.7,3339.6,283.3,0.0783,800,10219,38,False,12.77
Unstructured-IO/unstructured,https://github.com/Unstructured-IO/unstructured,HTML,14553,2022-09-26T21:53:41Z,0,4,60.0,1.4855555555555555,123.00833333333334,136,0.1477,87,0.0,1,1.0,1,0.72,0,11.293,-0.1399,7.19,0.07,186,0.0991,0.0,1808,6906967.8,54240.0,904,3616.0,202.0,25790.69,4126511.2,827170.8,83.5,842.4,399.5,0.4425,800,1808,57,False,2.26
ggml-org/ggml,https://github.com/ggml-org/ggml,C++,14496,2022-09-18T17:07:19Z,3,4,60.0,61.19833333333333,90.52055555555556,440,0.2875,69,0.0,1,1.0,1,0.38,1,12.725,-0.2867,26.3,0.0,4,0.4221,0.0,3530,888480.9,105900.0,1765,7060.0,26927.3,2994.28,479084.1,107425.0,86.9,1531.3,373.1,0.2266,800,3530,141,False,4.41
DataTalksClub/mlops-zoomcamp,https://github.com/DataTalksClub/mlops-zoomcamp,Jupyter Notebook,14494,2021-10-21T09:35:28Z,144,4,60.11,5.498749999999999,38.951388888888886,112,0.5403,70,0.0,1,0.0,1,0.4,0,13.834,0.0,0.0,0.05,0,0.0098,0.0,559,344532.1,16770.0,279,1118.0,615.9,1107.39,177183.2,36180.4,61.0,209.6,197.9,0.8945,500,559,116,False,1.12
gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,Python,14487,2014-09-28T14:49:00Z,32,4,60.03,13.287638888888887,3193.208333333333,86,0.8414,80,0.0,1,1.0,1,0.78,1,13.702,-0.1783,298.8,0.72,50,0.0,0.0,1967,245555.2,59010.0,983,3934.0,1142.7,931.21,148994.1,32108.6,78.9,673.2,293.7,0.4067,800,1967,24,False,2.46
flairNLP/flair,https://github.com/flairNLP/flair,Python,14369,2018-06-11T11:04:18Z,179,4,60.0,0.9188888888888888,302.56958333333336,210,0.4578,81,0.0,1,2.0,1,0.76,1,9.782,0.0,74.31,0.27,9,0.0002,0.0,4980,11573657.6,149400.0,2490,9960.0,193.0,44346.1,7095375.5,1424113.0,70.5,1320.5,224.5,0.1606,800,4980,15,False,6.22
davisking/dlib,https://github.com/davisking/dlib,C++,14364,2014-01-29T00:45:33Z,26,4,60.0,7.113333333333333,1097.9116666666669,188,0.9134,71,0.0,1,3.0,1,0.82,0,12.345,-0.028,106.97,0.42,2,0.024,0.0,8292,1461043.2,248760.0,4146,16584.0,1337.3,6057.43,969189.5,202531.1,73.7,3296.3,342.7,0.0965,800,8292,65,False,10.37
Fincept-Corporation/FinceptTerminal,https://github.com/Fincept-Corporation/FinceptTerminal,Python,14271,2024-08-29T14:38:08Z,0,4,60.08,4.708333333333334,20.82583333333333,22,0.8302,56,0.0,1,1.0,1,0.7,0,5.85,3.7098,50.71,0.11,0,0.4018,0.0,795,22979671.8,23850.0,397,1590.0,103.6,109346.15,17495384.1,3499902.9,73.6,209.3,220.8,1.0063,800,795,21,False,0.99
optuna/optuna,https://github.com/optuna/optuna,Python,14038,2018-02-21T06:12:56Z,1,4,60.0,5.132083333333333,150.48305555555555,312,0.091,96,0.0,1,2.0,1,0.76,1,11.836,-0.5385,29.87,0.03,96,0.0002,0.0,19612,668086.9,588360.0,9806,39224.0,1601.2,2219.66,355145.1,91121.4,89.0,5393.3,238.7,0.0408,800,19612,54,False,24.52
Data-Centric-AI-Community/fg-data-profiling,https://github.com/Data-Centric-AI-Community/fg-data-profiling,Python,13525,2016-01-09T23:47:55Z,2,4,60.05,17.485277777777778,526.3786111111111,111,0.5147,71,0.0,1,1.0,1,0.42,1,10.989,0.0,37.94,0.0,75,0.0711,0.0,1325,26911509.9,39750.0,662,2650.0,1940.9,107558.86,17209418.4,3443790.9,84.7,409.7,264.4,0.6038,800,1325,55,False,1.66
isl-org/Open3D,https://github.com/isl-org/Open3D,C++,13523,2016-12-02T16:40:38Z,1,4,60.02,9.47222222222222,241.245,240,0.1936,73,0.0,1,1.0,1,0.62,0,12.328,-0.1224,74.41,0.09,0,0.1797,0.0,3977,17832550.4,119310.0,1988,7954.0,2273.3,69820.89,11171342.3,2238927.5,83.0,1742.8,377.5,0.2012,800,3977,142,False,4.97
apache/tvm,https://github.com/apache/tvm,Python,13298,2016-10-12T22:20:28Z,1,4,60.01,10.118333333333334,56.10791666666667,364,0.1438,93,0.0,1,2.0,1,0.46,1,12.432,-0.2797,91.38,0.3,128,0.4377,0.0,11519,3836255.1,345570.0,5759,23038.0,3683.1,13909.58,2225533.2,457730.6,88.5,4903.5,368.4,0.0695,800,11519,71,False,14.4
DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,Python,13153,2020-05-05T05:52:26Z,5,4,60.07,22.636388888888888,154.37305555555557,161,0.6177,90,0.0,1,1.0,1,0.82,1,12.98,0.0594,46.37,0.12,39,0.0044,0.0,913,154214.4,27390.0,456,1826.0,3644.5,476.15,76183.8,17243.1,82.1,411.7,383.1,0.8762,800,913,162,False,1.14
DataTalksClub/machine-learning-zoomcamp,https://github.com/DataTalksClub/machine-learning-zoomcamp,Jupyter Notebook,12974,2020-04-17T04:29:23Z,119,4,60.07,2.485,2.814722222222222,133,0.4498,65,0.0,1,2.0,1,1.0,0,11.839,0.0,0.0,0.17,0,0.0079,0.0,887,324637.3,26610.0,443,1774.0,330.5,1040.35,166456.0,34277.4,68.9,287.9,275.4,0.9019,800,887,87,False,1.11
