stars,days_inactive,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,log_active_contributors,log_pr_count_merged,log_stars,log_dependency_count,log_code_churn_normalized,log_pr_merge_time_median_h,log_issues_resolution_time_h,process_maturity,effort_distribution,ci_failure_rate,pr_per_contributor,exp_weighted_churn,contributor_productivity,review_effort_proxy
28483,1,72.45,2.306805555555556,26.53,305,0.6362,70,4.5,1,0.74,0,12.886,-0.0699,149.35,0.38,0,0.0585,5.723585101952381,4.2626798770413155,10.257097805102015,0.0,4.296604902619887,1.1959826344347557,3.315276319154516,0.5,0.3638,0.26,0.22875816993464052,933.5907,0.23676470588235296,10.380625000000002
28479,0,607.25,1.6155555555555554,6.573888888888888,149,0.5332,62,2.0,1,0.98,1,11.97,-1.7098,0.72,0.25,0,0.0019,5.0106352940962555,4.143134726391533,10.256957365525912,0.0,6.410585981663632,0.9614765244959113,2.0247066593018737,1.0,0.4668,0.020000000000000018,0.41333333333333333,7268.7825,4.048333333333333,3.231111111111111
28467,3,29.31,0.5473611111111112,17.8775,99,0.8016,62,1.0,1,0.88,0,14.986,-0.7657,53.66,0.18,0,0.0239,4.605170185988092,4.143134726391533,10.256535928419162,0.0,3.4114776910697118,0.4365509710551699,2.9379707366954437,0.5,0.19840000000000002,0.12,0.62,439.23966,0.29309999999999997,0.5473611111111112
28463,0,2321.95,3.000833333333333,26.76833333333333,351,0.1411,90,2.0,1,0.86,0,17.231,-0.7308,14.3,0.01,0,0.0898,5.863631175598097,4.51085950651685,10.256395409905616,0.0,7.750593208647247,1.3865026727548484,3.3238962827129224,0.5,0.8589,0.14,0.2556818181818182,40009.52045,6.596448863636363,6.001666666666666
28344,0,222.84,19.121388888888887,92.97680555555556,339,0.1767,47,2.0,1,0.52,1,12.488,-0.1748,17.39,0.01,0,0.4724,5.8289456176102075,3.871201010907891,10.252205926758403,0.0,5.410931510917171,3.001783373111927,4.543048002413376,1.0,0.8233,0.48,0.13823529411764707,2782.8259199999998,0.6554117647058824,38.242777777777775
28168,1,312.99,13.164166666666668,123.21791666666668,201,0.5414,79,1.0,1,0.64,1,14.567,-0.2972,26.93,0.11,0,0.0458,5.308267697401205,4.382026634673881,10.24597736148278,0.0,5.749361138267365,2.65071530110126,4.822037415670815,1.0,0.4586,0.36,0.3910891089108911,4559.325330000001,1.5494554455445546,13.164166666666668
28073,0,236.26,4.038611111111111,19.30361111111111,442,0.0629,66,1.0,1,0.5,0,10.37,-0.1434,11.08,0.0,0,0.0355,6.093569770045136,4.204692619390966,10.24259916009427,0.0,5.469156586232957,1.617130470913768,3.010798757474534,0.5,0.9371,0.5,0.1489841986455982,2450.0161999999996,0.5333182844243792,4.038611111111111
28054,1,182.06,14.58388888888889,24.303472222222226,234,0.2275,58,1.0,1,0.44,0,9.527,0.4965,17.96,0.03,0,0.0365,5.459585514144159,4.07753744390572,10.241922148185072,0.0,5.2098139679566335,2.746237617055004,3.230941628301723,0.5,0.7725,0.56,0.24680851063829787,1734.48562,0.7747234042553192,14.58388888888889
27606,0,81.12,0.0,5.114027777777778,274,0.461,0,2.0,1,0.98,0,10.3,2.9825,23.91,0.27,0,0.1481,5.616771097666572,0.0,10.225824642736724,0.0,4.408181592150733,0.0,1.8105857667651224,0.5,0.5389999999999999,0.020000000000000018,0.0,835.5360000000001,0.2949818181818182,0.0
27430,10,30.52,0.0,5.106388888888889,51,0.8905,0,2.0,1,0.58,0,10.206,-0.4895,12.91,0.18,0,0.0015,3.9512437185814275,0.0,10.21942903970169,0.0,3.4506222649896783,0.0,1.8093355819159156,0.5,0.10950000000000004,0.42000000000000004,0.0,311.48712,0.5869230769230769,0.0
26693,0,79.91,5.7252777777777775,29.349444444444444,114,0.4947,61,0.0,1,0.82,0,13.641,1.7378,252.72,0.15,0,0.4211,4.74493212836325,4.127134385045092,10.192194100034097,0.0,4.393337425819748,1.905873229880631,3.412778212377325,0.5,0.5053000000000001,0.18000000000000005,0.5304347826086957,1090.05231,0.6948695652173913,0.0
26265,30,31.06,6.183611111111111,62.34236111111112,208,0.5774,50,1.5,1,0.28,0,10.335,0.0035,27.69,0.22,0,0.1704,5.342334251964811,3.9318256327243257,10.176030606145105,0.0,3.467609147181407,1.9718021968942387,4.148554317193615,0.5,0.4226,0.72,0.23923444976076555,321.0051,0.14861244019138756,9.275416666666667
26140,23,49.86,0.0,0.0,161,0.7079,0,1.0,1,1.0,0,12.306,-0.0559,119.24,0.12,0,0.1961,5.087596335232384,0.0,10.171260241993542,0.0,3.9290767599939738,0.0,0.0,0.5,0.2921,0.0,0.0,613.5771599999999,0.30777777777777776,0.0
26113,20,15.53,0.0,0.0,13,0.8866,0,4.0,0,0.0,0,6.826,0.0,0.0,0.2,0,0.0,2.6390573296152584,0.0,10.170226847967983,0.0,2.805176911832933,0.0,0.0,0.0,0.11339999999999995,1.0,0.0,106.00778,1.1092857142857142,0.0
25988,0,26.48,0.0,35.96513888888889,103,0.4385,0,1.0,1,0.98,0,12.212,0.458,339.81,0.27,18,0.0,4.6443908991413725,0.0,10.16542865055825,2.9444389791664403,3.3134584673541485,0.0,3.6099752763099686,0.5,0.5615,0.020000000000000018,0.0,323.37376,0.25461538461538463,0.0
25948,16,17.47,82.97972222222222,383.3436111111111,257,0.12,74,3.0,1,0.82,0,14.345,-0.2028,199.0,0.08,0,0.0022,5.552959584921617,4.31748811353631,10.163888352206046,0.0,2.9161477942111484,4.430575367584731,5.951536973076292,0.5,0.88,0.18000000000000005,0.2868217054263566,250.60715,0.06771317829457364,248.93916666666667
25903,0,83.97,750.6541666666667,198.68416666666667,178,0.1293,32,3.0,1,0.88,0,9.006,0.1154,6.21,0.01,0,0.0017,5.187385805840755,3.4965075614664802,10.162152675917417,0.0,4.44229825301545,6.622276333418642,5.2967369516834415,0.5,0.8707,0.12,0.1787709497206704,756.23382,0.46910614525139666,2251.9625
25715,46,21.66,0.0,1072.2980555555555,240,0.3002,0,1.0,1,0.96,0,15.278,-1.0664,229.98,0.28,0,0.0,5.484796933490655,0.0,10.154868645261578,0.0,3.12060125559986,0.0,6.9784914818353725,0.5,0.6998,0.040000000000000036,0.0,330.92148000000003,0.08987551867219917,0.0
25702,0,210.5,0.0,0.0,307,0.1518,0,4.0,1,0.8,1,11.549,0.0,2.09,0.02,0,0.0245,5.730099782973574,0.0,10.154362995588228,0.0,5.354224998486333,0.0,0.0,1.0,0.8482000000000001,0.19999999999999996,0.0,2431.0645,0.6834415584415584,0.0
25639,21,49.05,0.0,0.0,290,0.137,0,2.0,1,0.66,0,10.109,0.0,39.72,0.08,0,0.0114,5.673323267171493,0.0,10.151908911034607,0.0,3.9130225057612296,0.0,0.0,0.5,0.863,0.33999999999999997,0.0,495.84644999999995,0.16855670103092782,0.0
25595,99,51.76,5.723611111111111,9.789305555555556,104,0.8696,33,0.0,1,1.0,0,9.365,0.0,193.5,0.25,0,0.063,4.653960350157523,3.5263605246161616,10.150191368259351,0.0,3.965753327849114,1.9056253779295933,2.3785554171947303,0.5,0.13039999999999996,0.0,0.3142857142857143,484.7324,0.4929523809523809,0.0
25523,0,219.46,10.536805555555556,57.62972222222222,288,0.1438,48,1.0,1,0.76,1,11.973,-0.1329,3.33,0.0,0,0.124,5.666426688112432,3.8918202981106265,10.147374464988237,0.0,5.39571627253517,2.4455424078164327,4.071241773155284,1.0,0.8562,0.24,0.16608996539792387,2627.5945800000004,0.7593771626297579,10.536805555555556
25295,1,35.8,33.36708333333333,141.99527777777777,256,0.4029,86,1.0,1,0.76,1,13.95,0.4266,71.7,0.21,0,0.3928,5.54907608489522,4.465908118654584,10.138401559449253,0.0,3.6054978451748854,3.537099226432617,4.962811607181629,1.0,0.5971,0.24,0.3346303501945525,499.4099999999999,0.1392996108949416,33.36708333333333
25250,0,18.27,0.0,0.0,111,0.5902,0,1.0,1,0.86,0,16.732,0.0,0.0,0.08,0,0.006,4.718498871295094,0.0,10.136621037879685,0.0,2.958549482426275,0.0,0.0,0.5,0.40980000000000005,0.14,0.0,305.69363999999996,0.163125,0.0
25093,0,296.88,2.646111111111112,12.068888888888887,331,0.1478,87,1.0,1,0.22,1,13.271,-0.1294,2.65,0.03,0,0.281,5.805134968916488,4.477336814478207,10.130384052719645,0.0,5.696690720842445,1.293661150589467,2.5702345116955905,1.0,0.8522000000000001,0.78,0.2620481927710843,3939.8944800000004,0.8942168674698795,2.646111111111112
25011,67,10.57,0.0,0.0,66,0.8262,0,0.0,1,0.7609,0,16.825,0.0,0.0,0.42,0,0.0277,4.204692619390966,0.0,10.127110988687189,0.0,2.448415541205585,0.0,0.0,0.5,0.17379999999999995,0.23909999999999998,0.0,177.84025,0.15776119402985075,0.0
24952,1,261.44,16.435,16.522222222222222,104,0.3375,87,1.0,1,0.7,0,12.552,0.0594,0.0,0.0,36,0.1527,4.653960350157523,4.477336814478207,10.12474933443232,3.6109179126442243,5.570022484476676,2.858479680127614,2.8634699166327735,0.5,0.6625,0.30000000000000004,0.8285714285714286,3281.5948799999996,2.489904761904762,16.435
24723,0,121.0,15.892777777777775,32.55972222222222,129,0.2061,92,2.0,1,0.5,0,11.487,0.5979,2.51,0.02,0,0.0329,4.867534450455582,4.532599493153256,10.115529710779164,0.0,4.804021044733257,2.8268861801614595,3.513326604515353,0.5,0.7939,0.5,0.7076923076923077,1389.927,0.9307692307692308,31.78555555555555
24696,1,52.68,14.186666666666667,57.49638888888889,244,0.4134,33,2.0,1,0.42,0,14.582,0.1154,31.28,0.06,0,0.431,5.501258210544727,3.5263605246161616,10.114437057749631,0.0,3.9830404926634264,2.7204178499108718,4.068965023937473,0.5,0.5866,0.5800000000000001,0.1346938775510204,768.17976,0.21502040816326531,28.373333333333335
24601,9,44.83,10.638333333333334,131.86527777777778,209,0.2647,36,1.0,1,0.9,0,5.533,-0.3147,20.57,0.24,0,0.512,5.3471075307174685,3.6109179126442243,10.11058301942873,0.0,3.8249388985210326,2.454304247629889,4.889335665802896,0.5,0.7353000000000001,0.09999999999999998,0.17142857142857143,248.04439,0.21347619047619046,10.638333333333334
24591,128,13.43,0.0,0.0,129,0.3688,0,1.0,1,0.74,0,11.613,0.0,80.65,0.33,0,0.0543,4.867534450455582,0.0,10.110176465778377,0.0,2.6693093727857793,0.0,0.0,0.5,0.6312,0.26,0.0,155.96258999999998,0.10330769230769231,0.0
24582,2,26.35,1.6895833333333332,1.309583333333333,45,0.554,42,1.0,1,0.66,0,15.875,0.1119,171.52,0.02,0,0.0011,3.828641396489095,3.7612001156935624,10.109810426119994,0.0,3.3087165288679903,0.9893862869447059,0.8370671330837676,0.5,0.44599999999999995,0.33999999999999997,0.9130434782608695,418.30625000000003,0.5728260869565218,1.6895833333333332
24424,39,12.93,0.0,0.0,138,0.2202,0,1.0,1,0.22,0,15.437,0.0,101.29,0.16,0,0.0082,4.9344739331306915,0.0,10.103362476910984,0.0,2.6340447877917144,0.0,0.0,0.5,0.7798,0.78,0.0,199.60040999999998,0.09302158273381295,0.0
24200,0,798.22,8.914166666666667,32.71194444444444,394,0.0975,89,1.0,1,0.72,1,13.575,-3.5699,7.56,0.06,0,0.1203,5.978885764901122,4.499809670330265,10.094149233605084,0.0,6.683636252046248,2.2939647107004344,3.517852209114475,1.0,0.9025,0.28,0.22531645569620254,10835.8365,2.0208101265822784,8.914166666666667
24127,0,21.98,0.0,116.54319444444444,56,0.8324,0,1.0,1,0.68,0,10.547,-0.1364,23.02,0.23,0,0.4515,4.04305126783455,0.0,10.091128270807683,0.0,3.1346242724206097,0.0,4.766805878324514,0.5,0.16759999999999997,0.31999999999999995,0.0,231.82306000000003,0.3856140350877193,0.0
23992,6,59.26,0.0,0.0,289,0.2389,0,1.0,1,0.96,0,14.64,0.3566,24.72,0.31,0,0.0027,5.66988092298052,0.0,10.085517400120422,0.0,4.098668533702155,0.0,0.0,0.5,0.7611,0.040000000000000036,0.0,867.5664,0.2043448275862069,0.0
23611,35,37.66,0.0,293.43791666666664,269,0.5798,0,1.0,1,0.8378,0,14.849,-0.0559,96.82,0.08,0,0.0138,5.598421958998375,0.0,10.06951033636058,0.0,3.654805473780185,0.0,5.685068171586974,0.5,0.4202,0.1622,0.0,559.2133399999999,0.13948148148148146,0.0
23451,2,31.76,4.7525,83.73638888888888,68,0.4831,65,2.0,1,0.48,0,9.99,0.1503,44.77,0.08,0,0.0052,4.23410650459726,4.189654742026425,10.062711058084105,0.0,3.4892082589848687,1.7496345429273839,4.439545130281546,0.5,0.5169,0.52,0.9420289855072463,317.2824,0.4602898550724638,9.505
23425,0,723.53,0.0,25.61888888888889,109,0.2842,0,1.0,1,0.94,0,12.037,-1.3601,1.57,0.17,0,0.0236,4.700480365792417,0.0,10.06160179562982,0.0,6.5855231687709495,0.0,3.2816210723846786,0.5,0.7158,0.06000000000000005,0.0,8709.13061,6.577545454545454,0.0
23422,12,11.41,52.46625,625.7229166666666,102,0.4221,70,1.0,1,0.54,0,9.698,0.1364,34.59,0.33,0,0.0996,4.634728988229636,4.2626798770413155,10.06147372459291,0.0,2.5185025992165158,3.9790506137164825,6.440504523765938,0.5,0.5779000000000001,0.45999999999999996,0.6796116504854369,110.65418000000001,0.11077669902912622,52.46625
23340,4,37.14,0.0,55.95736111111111,216,0.5269,0,1.0,1,0.88,0,14.812,0.0594,27.54,0.31,0,0.0,5.37989735354046,0.0,10.057966749824187,0.0,3.641263600172273,0.0,4.042302937222767,0.5,0.47309999999999997,0.12,0.0,550.11768,0.1711520737327189,0.0
23160,8,20.71,0.0,0.0,67,0.8136,0,0.0,1,0.54,1,13.436,0.0,40.6,0.12,0,0.0127,4.219507705176107,0.0,10.050225108647712,0.0,3.0777729838902004,0.0,0.0,1.0,0.1864,0.45999999999999996,0.0,278.25956,0.30455882352941177,0.0
22917,1,109.3,0.0,0.0,426,0.2079,0,2.0,1,0.9,1,11.905,0.3252,14.03,0.02,0,0.0045,6.056784013228625,0.0,10.039677906986393,0.0,4.703203926259457,0.0,0.0,1.0,0.7921,0.09999999999999998,0.0,1301.2165,0.2559718969555035,0.0
22739,4,60.66,0.0,25.41722222222222,181,0.6149,0,1.0,1,0.92,0,16.414,-1.9371,91.15,0.05,0,0.0718,5.204006687076795,0.0,10.031880767304527,0.0,4.121635422458004,0.0,3.2740161543623594,0.5,0.3851,0.07999999999999996,0.0,995.6732400000001,0.3332967032967033,0.0
22715,0,78.47,4.025972222222222,109.44,431,0.2375,82,4.0,1,0.82,0,10.606,0.7168,9.93,0.33,0,0.0957,6.068425588244111,4.418840607796598,10.030824800997323,0.0,4.375379591952088,1.6146189122900159,4.704472387061954,0.5,0.7625,0.18000000000000005,0.18981481481481483,832.2528199999999,0.1816435185185185,16.10388888888889
22703,0,157.57,4.088611111111112,29.731666666666666,426,0.1124,78,2.0,1,0.76,1,11.078,0.1119,5.46,0.16,0,0.1915,6.056784013228625,4.3694478524670215,10.030296399399823,0.0,5.0661961362014765,1.6270049271412579,3.4252936104890184,1.0,0.8876,0.24,0.18266978922716628,1745.56046,0.36901639344262294,8.177222222222223
22307,1,810.7,4.944722222222222,75.91638888888889,126,0.1771,84,1.0,1,0.84,0,12.993,-10.2098,2.15,0.0,0,0.2124,4.844187086458591,4.442651256490317,10.012700637509445,0.0,6.69913081376713,1.7825038044459396,4.342718973296269,0.5,0.8229,0.16000000000000003,0.6614173228346457,10533.4251,6.383464566929134,4.944722222222222
22302,1,110.09,0.0,0.0,426,0.706,0,1.0,1,0.9,0,11.3,0.0,4.18,0.16,0,0.3623,6.056784013228625,0.0,10.012476477547958,0.0,4.710340683593631,0.0,0.0,0.5,0.29400000000000004,0.09999999999999998,0.0,1244.017,0.2578220140515223,0.0
22112,3,619.94,1.4538888888888888,1.830833333333333,229,0.5871,67,1.0,1,0.88,0,8.158,-0.1294,12.93,0.24,0,0.0094,5.438079308923196,4.219507705176107,10.003920949857399,0.0,6.431234458908137,0.8976740677122703,1.0405711323844922,0.5,0.41290000000000004,0.12,0.29130434782608694,5057.47052,2.6953913043478264,1.4538888888888888
22083,35,11.68,0.0,0.0,55,0.8082,0,3.0,1,0.98,0,14.248,-0.028,146.81,0.37,0,0.0,4.02535169073515,0.0,10.002608643403935,0.0,2.5400259490090797,0.0,0.0,0.5,0.19179999999999997,0.020000000000000018,0.0,166.41664,0.20857142857142857,0.0
22056,0,43.45,21.681944444444444,295.99777777777774,358,0.643,71,2.0,1,0.88,0,14.465,0.4406,24.7,0.07,0,0.0045,5.883322388488279,4.276666119016055,10.001385290812587,0.0,3.794364961959914,3.1215692090666423,5.693724656545003,0.5,0.357,0.12,0.1977715877437326,628.5042500000001,0.12103064066852369,43.36388888888889
22048,64,9.86,15.238194444444446,59.07611111111111,154,0.3541,58,1.0,1,0.74,0,16.964,-0.2238,87.78,0.14,0,0.0017,5.043425116919247,4.07753744390572,10.00102252837266,0.0,2.3850863145057892,2.787366149023347,4.095612276850765,0.5,0.6458999999999999,0.26,0.3741935483870968,167.26503999999997,0.06361290322580644,15.238194444444446
21670,2,96.74,19.924166666666668,238.9508333333333,190,0.1932,36,2.0,1,0.9,0,13.568,-0.0699,22.68,0.05,0,0.0225,5.25227342804663,3.6109179126442243,9.983730240212331,0.0,4.582310891842009,3.040904790811504,5.480434041243976,0.5,0.8068,0.09999999999999998,0.18848167539267016,1312.5683199999999,0.5064921465968586,39.848333333333336
21608,3,346.14,10.10736111111111,107.5725,134,0.4633,66,1.0,1,0.86,0,7.238,-3.2378,5.13,0.02,0,0.0014,4.90527477843843,4.204692619390966,9.980865173557472,0.0,5.849728156792736,2.407608051685929,4.687418152597424,0.5,0.5367,0.14,0.4888888888888889,2505.36132,2.564,10.10736111111111
21593,2,44.87,4.74,149.53416666666666,180,0.2953,91,1.0,1,0.94,0,12.584,0.1748,108.95,0.07,0,0.0825,5.198497031265826,4.5217885770490405,9.980170777307086,0.0,3.8258113086090804,1.747459210331475,5.0141900794645275,0.5,0.7047,0.06000000000000005,0.5027624309392266,564.6440799999999,0.24790055248618784,4.74
21291,2,176.49,20.712777777777777,20.381944444444443,116,0.8478,75,1.0,1,0.82,0,11.657,-0.2657,9.78,0.27,0,0.0892,4.762173934797756,4.330733340286331,9.966086694292647,0.0,5.178914269300255,3.0779009249351414,3.0625468483484997,0.5,0.1522,0.18000000000000005,0.6410256410256411,2057.34393,1.5084615384615385,20.712777777777777
21207,1,42.3,26.738055555555555,171.24055555555557,154,0.623,85,1.0,1,0.76,0,12.397,-0.6643,69.01,0.07,0,0.0014,5.043425116919247,4.454347296253507,9.962133747968862,0.0,3.768152635008444,3.322805317100245,5.148892078524406,0.5,0.377,0.24,0.5483870967741935,524.3931,0.2729032258064516,26.738055555555555
21139,0,2627.76,3.2269444444444444,47.36694444444444,322,0.7074,63,1.0,1,0.86,1,14.581,-25.7168,3.26,0.02,0,0.0585,5.777652323222656,4.1588830833596715,9.958922259424229,0.0,7.87426753109907,1.4414793784759132,3.8788166143711735,1.0,0.29259999999999997,0.14,0.19504643962848298,38315.36856,8.135479876160991,3.2269444444444444
21080,7,57.3,1.842361111111111,132.30375,20,0.2582,32,1.0,1,0.8718,0,7.239,0.0,31.43,0.01,0,0.6052,3.044522437723423,3.4965075614664802,9.956127439860307,0.0,4.065602093356446,1.0446350839223566,4.8926303588219735,0.5,0.7418,0.12819999999999998,1.5238095238095237,414.7947,2.7285714285714286,1.842361111111111
20928,0,525.63,2.611388888888889,24.629166666666663,320,0.1491,71,2.0,1,0.98,1,13.432,-0.2867,29.51,0.11,0,0.0561,5.771441123130016,4.276666119016055,9.948891035989977,0.0,6.266498214676136,1.2840924321179674,3.243731025866377,1.0,0.8509,0.020000000000000018,0.22118380062305296,7060.26216,1.6374766355140187,5.222777777777778
20873,1,230.61,3.244166666666666,71.2173611111111,188,0.5373,91,1.0,1,0.78,0,12.357,0.4021,14.78,0.12,0,0.2541,5.241747015059643,4.5217885770490405,9.946259644379998,0.0,5.4450549226596205,1.4455454911085128,4.2796804755958915,0.5,0.4627,0.21999999999999997,0.48148148148148145,2849.64777,1.2201587301587302,3.244166666666666
20667,7,75.44,2.963611111111111,227.22222222222223,56,0.8347,75,1.0,1,0.88,0,12.194,0.1888,190.06,0.27,0,0.6286,4.04305126783455,4.330733340286331,9.936341889407075,0.0,4.336506119372072,1.3771555064863739,5.430319813152284,0.5,0.1653,0.12,1.3157894736842106,919.9153600000001,1.3235087719298244,2.963611111111111
20652,0,93.08,26.63083333333333,10.856666666666667,214,0.8819,46,1.0,1,0.74,1,14.936,-0.958,32.02,0.37,0,0.2409,5.3706380281276624,3.8501476017100584,9.93561586628765,0.0,4.544145484150317,3.318932298934121,2.4728902972922544,1.0,0.11809999999999998,0.26,0.21395348837209302,1390.24288,0.4329302325581395,26.63083333333333
20622,1,328.28,3.531944444444445,12.678055555555556,424,0.1323,78,2.0,1,0.78,1,14.029,0.5524,18.32,0.14,0,0.0231,6.052089168924417,4.3694478524670215,9.934162236804047,0.0,5.796908452645685,1.5111510845832197,2.61579276434009,1.0,0.8677,0.21999999999999997,0.18352941176470589,4605.440119999999,0.7724235294117646,7.06388888888889
20511,3,30.78,16.163611111111113,40.170138888888886,298,0.7087,81,1.0,1,0.62,1,13.445,0.2063,50.54,0.26,0,0.0,5.700443573390687,4.406719247264253,9.928765359720396,0.0,3.45883716110857,2.8427915096313447,3.7177132093221243,1.0,0.2913,0.38,0.2709030100334448,413.8371,0.10294314381270904,16.163611111111113
20435,27,20.76,10.102222222222222,93.99555555555555,34,0.9484,46,1.0,1,0.92,0,16.444,-0.1888,86.08,0.12,0,0.0429,3.5553480614894135,3.8501476017100584,9.92505333045069,0.0,3.080073421987742,2.407145288481103,4.5538301068804214,0.5,0.05159999999999998,0.07999999999999996,1.3142857142857143,341.37744,0.5931428571428572,10.102222222222222
20178,0,471.53,4.837222222222223,9.256666666666666,309,0.0565,69,2.0,1,0.96,0,11.702,3.5175,3.77,0.01,90,0.2705,5.736572297479192,4.248495242049359,9.912397738665884,4.51085950651685,6.158101236981754,1.7642550368045193,2.327927900665841,0.5,0.9435,0.040000000000000036,0.22258064516129034,5517.844059999999,1.5210645161290322,9.674444444444447
20146,1,67.21,7.750555555555556,1104.5105555555556,126,0.6477,80,1.0,1,0.7,0,10.373,0.2727,50.84,0.03,0,0.7107,4.844187086458591,4.394449154672439,9.91081067291591,0.0,4.222591181666628,2.1691171904174795,7.008062548470421,0.5,0.35229999999999995,0.30000000000000004,0.6299212598425197,697.16933,0.5292125984251969,7.750555555555556
20039,0,27.4,5.488194444444444,39.26902777777778,146,0.6387,74,1.0,1,0.64,0,12.256,0.0839,16.61,0.38,0,0.0002,4.990432586778736,4.31748811353631,9.905485555198801,0.0,3.3463891451671604,1.8699842862229092,3.695582631978873,0.5,0.36129999999999995,0.36,0.5034013605442177,335.8144,0.18639455782312925,5.488194444444444
